"Município";"Ano";"Fator1";"Fator2";"Fator3";"ECV";"IREAL";"Base"
313820;2003;-8,32187920403738;2,1175381610367;1,94363640528753;0,729006337882655;0,624504626602159;1
314330;2003;-2,06639523743858;3,50526933930669;1,6611399006238;0,729006337882655;0,624504626602159;1
317010;2003;1,34846193229074;3,24072415255505;1,21736407240233;0,729006337882655;0,624504626602159;1
317130;2003;-12,4475217271113;-1,03718976778767;6,32565640591893;0,729006337882655;0,624504626602159;1
320530;2003;6,00010651348946;-3,72903419540219;2,57607238160091;0,729006337882655;0,624504626602159;1
330390;2003;-1,44978418511609;3,83196040165237;-1,35929179510945;0,729006337882655;0,624504626602159;1
330455;2003;23,9673309477234;-6,47641057215071;2,28901756878755;0,729006337882655;0,624504626602159;1
330555;2003;-26,6153773460576;-17,4721718042509;-1,10222543385731;0,729006337882655;0,624504626602159;1
350280;2003;-2,89242325430276;3,43131627988503;2,09311608437075;0,729006337882655;0,624504626602159;1
350550;2003;-9,43933226161038;3,75358386929771;5,22334823150951;0,729006337882655;0,624504626602159;1
350570;2003;1,49502346196858;-2,34304061933835;-8,53584337922197;0,729006337882655;0,624504626602159;1
350750;2003;-7,90651583947552;2,34897314919488;2,17306774808922;0,729006337882655;0,624504626602159;1
350950;2003;11,4781990461188;0,0635724647442381;0,709394761909977;0,729006337882655;0,624504626602159;1
351880;2003;6,10745649117996;0,943910429570301;-5,29550921730681;0,729006337882655;0,624504626602159;1
352044;2003;-23,0915643531051;-10,6531366157073;-0,903928256940102;0,729006337882655;0,624504626602159;1
352690;2003;-2,37894378320709;4,23371947721955;-2,46799364646242;0,729006337882655;0,624504626602159;1
353870;2003;1,33124775026237;2,48887039288629;-1,24544799969597;0,729006337882655;0,624504626602159;1
354340;2003;5,96869434345966;1,26732375321586;0,482540794490609;0,729006337882655;0,624504626602159;1
354390;2003;-3,56126970555545;3,23762538793176;-1,51521871906294;0,729006337882655;0,624504626602159;1
354780;2003;5,56066679569272;0,661986017768901;-2,54541764874766;0,729006337882655;0,624504626602159;1
354850;2003;4,32561011466514;-1,80064526531063;2,21334027310432;0,729006337882655;0,624504626602159;1
354890;2003;-0,539457443302058;0,870952083915199;-3,26737928746382;0,729006337882655;0,624504626602159;1
354980;2003;3,0393360956026;3,70336035280823;2,04358892246527;0,729006337882655;0,624504626602159;1
354990;2003;4,35757686453542;-0,624811098466537;-3,26420230744975;0,729006337882655;0,624504626602159;1
355030;2003;31,1148047304301;-7,65388163908545;2,15066463624901;0,729006337882655;0,624504626602159;1
355220;2003;4,2780258301061;1,664142149484;-1,98854963969682;0,729006337882655;0,624504626602159;1
410480;2003;0,468457577229814;2,89633294752582;-1,11954636814331;0,729006337882655;0,624504626602159;1
410640;2003;-14,4761533033024;-0,358355235671738;1,111855479547;0,729006337882655;0,624504626602159;1
410690;2003;17,855786495873;-3,40393716733887;0,319530064994906;0,729006337882655;0,624504626602159;1
410830;2003;-2,77390075929333;1,45878505460485;3,39884534314245;0,729006337882655;0,624504626602159;1
410940;2003;-4,88142350512469;1,90963590544882;0,00297802321812473;0,729006337882655;0,624504626602159;1
411370;2003;6,55209712836955;1,33364059555916;-0,772503581316571;0,729006337882655;0,624504626602159;1
411520;2003;4,08767028445266;2,63899051173426;-0,596364661070117;0,729006337882655;0,624504626602159;1
411580;2003;-15,1858179279549;0,544967152929819;-0,298699363765775;0,729006337882655;0,624504626602159;1
411850;2003;-8,49987681242231;3,50309346193007;-0,31045876787239;0,729006337882655;0,624504626602159;1
411990;2003;-0,309397817970795;2,87073594753329;-0,762822028684749;0,729006337882655;0,624504626602159;1
420240;2003;4,28631194884584;1,3103824325095;-3,31601034709141;0,729006337882655;0,624504626602159;1
420420;2003;-2,2967945757574;3,19772193273642;0,231177212067219;0,729006337882655;0,624504626602159;1
420460;2003;1,08151049639909;2,72926122398202;0,221101338914412;0,729006337882655;0,624504626602159;1
420540;2003;6,60854184361017;-4,20284781148999;3,36294520014268;0,729006337882655;0,624504626602159;1
420910;2003;5,77832436128535;0,684450487202575;-4,89020960068745;0,729006337882655;0,624504626602159;1
430040;2003;-15,060874521739;-3,89300121040622;6,61798789591038;0,729006337882655;0,624504626602159;1
430160;2003;-10,3457104900798;1,31691243863873;6,77147680052253;0,729006337882655;0,624504626602159;1
430310;2003;-5,05194472896239;0,138988284114365;-9,50100002847799;0,729006337882655;0,624504626602159;1
430390;2003;-9,85495162868361;-3,77384145451517;-14,4068283659702;0,729006337882655;0,624504626602159;1
430460;2003;2,9967626787299;0,972064714158237;-2,8651298000688;0,729006337882655;0,624504626602159;1
430510;2003;6,70614748964955;2,65233600645052;-3,89136920832581;0,729006337882655;0,624504626602159;1
431020;2003;-8,43668288900433;3,06822204619854;2,0465097879151;0,729006337882655;0,624504626602159;1
431140;2003;-6,84243225094384;3,39952682990599;-1,2460648126955;0,729006337882655;0,624504626602159;1
431410;2003;-1,58286876889176;2,78927210277317;0,830679936344017;0,729006337882655;0,624504626602159;1
431440;2003;0,429461388313958;1,59052199289609;3,15021578972609;0,729006337882655;0,624504626602159;1
431490;2003;18,1087264722418;-4,13387762172167;1,69061769577185;0,729006337882655;0,624504626602159;1
431560;2003;-5,21782719210292;-4,65480069040899;0,950040538507565;0,729006337882655;0,624504626602159;1
431680;2003;-2,38465769322464;2,63978138067226;-0,733776779385121;0,729006337882655;0,624504626602159;1
431690;2003;-0,573443930091642;2,18276581402414;2,65292790267528;0,729006337882655;0,624504626602159;1
431750;2003;-9,63367520073284;3,38372424919787;3,22853350871786;0,729006337882655;0,624504626602159;1
431870;2003;-0,357526338547871;1,66918669299158;-5,19581858384519;0,729006337882655;0,624504626602159;1
500270;2003;7,0331600538044;-1,13965393313814;0,743799363186612;0,729006337882655;0,624504626602159;1
510340;2003;6,81312593875665;-0,707727809787118;0,233121215547438;0,729006337882655;0,624504626602159;1
510792;2003;-14,3672676610944;0,968994440708711;0,89867018454676;0,729006337882655;0,624504626602159;1
520110;2003;-1,22779540673446;3,48564094114389;-0,863897578345809;0,729006337882655;0,624504626602159;1
520870;2003;12,7588959753239;-1,38481230857912;0,59844922934918;0,729006337882655;0,624504626602159;1
521150;2003;-9,29283358462831;2,25061136868307;-0,511450263719344;0,729006337882655;0,624504626602159;1
530010;2003;15,0715034234828;-3,32844325042409;0,913541951691783;0,729006337882655;0,624504626602159;1
110020;2004;0,166980639348805;-1,38699381617365;1,05425644240468;0,730147922830975;0,621247053858059;1
130260;2004;8,73475013258031;-0,712196437772703;-0,282721615899369;0,730147922830975;0,621247053858059;1
150140;2004;7,46949562937391;-1,44518378329458;3,08196153701999;0,730147922830975;0,621247053858059;1
150420;2004;-12,8965649878527;-0,679494174998111;-0,50245233459224;0,730147922830975;0,621247053858059;1
150680;2004;-8,21475879295591;1,79220506043843;2,84083977449165;0,730147922830975;0,621247053858059;1
172100;2004;-3,40813755707608;-0,882649901263919;-0,797890351448269;0,730147922830975;0,621247053858059;1
211130;2004;5,83939201349877;-0,952550404978467;0,94045702942501;0,730147922830975;0,621247053858059;1
230440;2004;14,299512519987;-1,11908635844916;1,20259622138462;0,730147922830975;0,621247053858059;1
240810;2004;7,14951584242599;-0,301086572557447;2,02872014021181;0,730147922830975;0,621247053858059;1
250400;2004;-1,59420697003581;3,99274498303794;-0,590892219906581;0,730147922830975;0,621247053858059;1
261160;2004;12,4876920121953;-2,12228757779221;1,50980230462015;0,730147922830975;0,621247053858059;1
270430;2004;5,44530122388328;0,866115328021974;2,20020117303887;0,730147922830975;0,621247053858059;1
280030;2004;3,32434797627019;0,237162852997642;1,55853954966698;0,730147922830975;0,621247053858059;1
291480;2004;-6,45725474716705;4,4548005040373;3,1288253039224;0,730147922830975;0,621247053858059;1
291955;2004;-22,2526174651539;-8,55027167716935;-6,11442905052045;0,730147922830975;0,621247053858059;1
292740;2004;13,8234842589744;-3,48396126285834;2,51370207426709;0,730147922830975;0,621247053858059;1
310620;2004;18,8323288403631;-4,77381425999813;-0,0325934220320727;0,730147922830975;0,621247053858059;1
310670;2004;-3,79692973544782;0,31875921972362;-7,49539823992947;0,730147922830975;0,621247053858059;1
313170;2004;-9,82230730374995;-2,64662734295191;-1,26768158667349;0,730147922830975;0,621247053858059;1
313240;2004;-7,48640150877209;3,97679830758545;-0,0767668396372916;0,730147922830975;0,621247053858059;1
313670;2004;4,99134590860361;2,49343800862282;0,386764811850047;0,730147922830975;0,621247053858059;1
313820;2004;-8,65692402815658;1,56612781396748;2,20539239151983;0,730147922830975;0,621247053858059;1
314330;2004;-2,04208833613189;2,60172082462208;1,66959344830999;0,730147922830975;0,621247053858059;1
317010;2004;1,47677550377659;2,84845595451181;1,94696931702324;0,730147922830975;0,621247053858059;1
317130;2004;-12,7245664159929;-0,666696586921611;5,91893699433775;0,730147922830975;0,621247053858059;1
320530;2004;6,02440748409022;-3,99445007821185;3,10371907396357;0,730147922830975;0,621247053858059;1
330390;2004;-1,86879150182622;4,03054826368485;-1,04498347160355;0,730147922830975;0,621247053858059;1
330455;2004;24,0837835049815;-6,15616045377517;1,14666025268725;0,730147922830975;0,621247053858059;1
330555;2004;-27,0310019413041;-18,7305666153219;-0,25351154534897;0,730147922830975;0,621247053858059;1
350280;2004;-3,7801177080476;3,59820105576775;2,21962590579478;0,730147922830975;0,621247053858059;1
350550;2004;-10,3402765409025;2,52027081813167;4,49746935764418;0,730147922830975;0,621247053858059;1
350570;2004;1,57138894133045;-1,96076453971177;-8,80225483300014;0,730147922830975;0,621247053858059;1
350750;2004;-7,67364562941191;1,95968381090725;1,71849844000523;0,730147922830975;0,621247053858059;1
350950;2004;11,238157660527;0,194039322664801;0,197572394922413;0,730147922830975;0,621247053858059;1
351880;2004;5,96218808291313;0,990927731409114;-6,35546480937088;0,730147922830975;0,621247053858059;1
352044;2004;-23,212059299105;-10,5714492513724;0,732657030714084;0,730147922830975;0,621247053858059;1
352690;2004;-2,63562601955815;4,199938147978;-2,98988328546881;0,730147922830975;0,621247053858059;1
353870;2004;1,29644755366569;2,67711868205606;-1,29676972268848;0,730147922830975;0,621247053858059;1
354340;2004;6,07864388702129;1,19630882643932;0,723171089113134;0,730147922830975;0,621247053858059;1
354390;2004;-3,5162431798772;2,91156133711029;-1,34026811876308;0,730147922830975;0,621247053858059;1
354780;2004;5,52547515645526;0,556019605597759;-3,41854137455419;0,730147922830975;0,621247053858059;1
354850;2004;4,6315767257304;-2,8928187421216;3,42575332394573;0,730147922830975;0,621247053858059;1
354890;2004;-0,690318672442601;1,5923907999331;-2,11839814704999;0,730147922830975;0,621247053858059;1
354980;2004;3,72012010353824;3,6722788172836;2,30886609538894;0,730147922830975;0,621247053858059;1
354990;2004;4,24875233572786;-0,50446114613085;-4,00750712916757;0,730147922830975;0,621247053858059;1
355030;2004;31,5710326739475;-7,47475808603546;0,32775535890675;0,730147922830975;0,621247053858059;1
355220;2004;4,48736072334659;1,57940703221831;-2,64302519014791;0,730147922830975;0,621247053858059;1
410480;2004;0,533210299516433;2,55723036731341;-0,184591104465723;0,730147922830975;0,621247053858059;1
410640;2004;-15,197510151645;-0,00183249748335031;2,21492906639779;0,730147922830975;0,621247053858059;1
410690;2004;18,2796229724491;-3,27361450665434;0,244050308516555;0,730147922830975;0,621247053858059;1
410830;2004;-2,25006613309419;1,01871201626567;3,79088512976568;0,730147922830975;0,621247053858059;1
410940;2004;-5,03476278072756;1,53190615386112;1,16673019349214;0,730147922830975;0,621247053858059;1
411370;2004;6,69080648545645;1,60797031712799;-0,0301278909399556;0,730147922830975;0,621247053858059;1
411520;2004;4,17223712645059;2,64749941159229;-1,22596734465963;0,730147922830975;0,621247053858059;1
411580;2004;-15,8696301790468;0,601833579933125;0,200060952598192;0,730147922830975;0,621247053858059;1
411850;2004;-8,84346265715627;4,44968250917146;-0,0887719839942694;0,730147922830975;0,621247053858059;1
411990;2004;-0,0965839675218012;1,93165362980231;-0,515985548712807;0,730147922830975;0,621247053858059;1
420240;2004;4,28411136466139;1,57291514765394;-2,80213048505007;0,730147922830975;0,621247053858059;1
420420;2004;-2,54613123302833;3,28327097724146;1,19142674101026;0,730147922830975;0,621247053858059;1
420460;2004;0,370158996660054;3,12292050401727;-1,0274237558172;0,730147922830975;0,621247053858059;1
420540;2004;6,71204140261069;-4,58176744810147;3,88877878521637;0,730147922830975;0,621247053858059;1
420910;2004;6,03365746822503;0,977748431201206;-4,1852255080159;0,730147922830975;0,621247053858059;1
430040;2004;-15,6297303117505;-4,88811636083971;7,18525543925741;0,730147922830975;0,621247053858059;1
430160;2004;-11,0378888009364;-0,0335847709669606;7,68873485836556;0,730147922830975;0,621247053858059;1
430310;2004;-5,49386331147802;0,400609166040374;-10,5929476573327;0,730147922830975;0,621247053858059;1
430390;2004;-10,4716128525221;-2,94831349415314;-13,8375695374773;0,730147922830975;0,621247053858059;1
430460;2004;2,94804674918206;0,181575247695755;-4,39394070898772;0,730147922830975;0,621247053858059;1
430510;2004;6,3230348714866;3,39432357922135;-3,69658504328976;0,730147922830975;0,621247053858059;1
431020;2004;-8,23452327960995;3,66148872506008;2,42430174514106;0,730147922830975;0,621247053858059;1
431140;2004;-6,86527605697418;3,82825406795774;-0,844780823183278;0,730147922830975;0,621247053858059;1
431410;2004;-1,95876670574218;2,39994719470608;1,98884670183819;0,730147922830975;0,621247053858059;1
431440;2004;0,227915510486255;1,12123655677675;2,88173497503234;0,730147922830975;0,621247053858059;1
431490;2004;18,215071600462;-3,62593804940964;1,40150139696729;0,730147922830975;0,621247053858059;1
431560;2004;-4,98346717366409;-6,0113775955358;1,58113506689525;0,730147922830975;0,621247053858059;1
431680;2004;-2,78567422203283;2,456918255253;-0,575467594503879;0,730147922830975;0,621247053858059;1
431690;2004;-0,338679384733805;2,43533488630469;3,20216345119053;0,730147922830975;0,621247053858059;1
431750;2004;-10,0204835804444;3,41990072869227;2,45089966037683;0,730147922830975;0,621247053858059;1
431870;2004;-0,692217266871919;1,93722330347142;-4,85707610501818;0,730147922830975;0,621247053858059;1
500270;2004;7,44159792226228;-0,855404984259669;0,885624024520436;0,730147922830975;0,621247053858059;1
510340;2004;7,37402256424513;-0,574695304245983;0,153763035731573;0,730147922830975;0,621247053858059;1
510792;2004;-12,743089712208;1,30257044388532;1,21451721905769;0,730147922830975;0,621247053858059;1
520110;2004;-0,970178657803301;2,48177939967053;-1,42949054623664;0,730147922830975;0,621247053858059;1
520870;2004;12,7104416232481;-0,936691966464169;0,423006203250535;0,730147922830975;0,621247053858059;1
521150;2004;-9,81345885600198;1,57608075584383;0,00929510475274033;0,730147922830975;0,621247053858059;1
530010;2004;15,1816613240028;-2,98794241653403;0,942568029533194;0,730147922830975;0,621247053858059;1
110020;2005;0,506638685748072;-1,89927707520714;0,558080347777576;0,726421060123874;0,621443719272891;1
130260;2005;8,85038421006063;-0,0891423423260523;-0,849274046472379;0,726421060123874;0,621443719272891;1
150140;2005;7,42799757370947;-2,27904455739961;2,74833379785693;0,726421060123874;0,621443719272891;1
150420;2005;-13,0418184550919;0,52926848769866;-0,649364350008935;0,726421060123874;0,621443719272891;1
150680;2005;-8,47251127006741;1,37918830275315;2,95872069747725;0,726421060123874;0,621443719272891;1
172100;2005;-3,08977226311579;-1,02879059181158;-1,10709030122413;0,726421060123874;0,621443719272891;1
211130;2005;5,9814326428527;-1,42993266147307;0,683897120735888;0,726421060123874;0,621443719272891;1
230440;2005;14,8437763872712;-1,91027208869966;0,752235760981465;0,726421060123874;0,621443719272891;1
240810;2005;7,25289925445216;-1,279071991005;2,27116434920208;0,726421060123874;0,621443719272891;1
250400;2005;-1,69997130316909;3,4145086180786;-0,923828936226862;0,726421060123874;0,621443719272891;1
261160;2005;12,4832426627062;-2,49056603074709;1,05054585173731;0,726421060123874;0,621443719272891;1
270430;2005;4,93218569863817;0,111413717725475;2,36962495652046;0,726421060123874;0,621443719272891;1
280030;2005;3,26857684427667;-0,497370141199987;1,33084328347537;0,726421060123874;0,621443719272891;1
291480;2005;-6,67451529209385;3,01857717314641;4,30619641890471;0,726421060123874;0,621443719272891;1
291955;2005;-19,8146508986653;-3,37481249519623;-1,51317100022534;0,726421060123874;0,621443719272891;1
292740;2005;13,8460239758439;-3,64640281606604;1,51313581039284;0,726421060123874;0,621443719272891;1
310620;2005;18,9566108531497;-4,1011229731246;-0,920116192792648;0,726421060123874;0,621443719272891;1
310670;2005;-3,72902160911038;2,67956097012805;-7,33633555123997;0,726421060123874;0,621443719272891;1
313170;2005;-9,92461571607946;-3,11346133559911;-1,32211061321376;0,726421060123874;0,621443719272891;1
313240;2005;-7,62681399364422;3,67529885556934;0,0998072950176043;0,726421060123874;0,621443719272891;1
313670;2005;4,45181706240068;2,54684275631666;0,879023203755767;0,726421060123874;0,621443719272891;1
313820;2005;-8,57663286778849;2,09578837583531;2,56844937113476;0,726421060123874;0,621443719272891;1
314330;2005;-1,75926899743523;1,53216537401935;2,49733343589567;0,726421060123874;0,621443719272891;1
317010;2005;1,28815969883023;2,0095300452803;2,43815287517186;0,726421060123874;0,621443719272891;1
317130;2005;-11,809740181476;-1,32327380552078;5,34865308484961;0,726421060123874;0,621443719272891;1
320530;2005;5,93572398400709;-5,51895194608669;2,23373778640165;0,726421060123874;0,621443719272891;1
330390;2005;-2,42643037099364;4,19495392198017;-0,357573118089991;0,726421060123874;0,621443719272891;1
330455;2005;23,9638565001067;-5,57166460223914;-0,0906553133588585;0,726421060123874;0,621443719272891;1
330555;2005;-25,4212565785894;-14,1590758990316;-5,26317799129607;0,726421060123874;0,621443719272891;1
350280;2005;-4,32371622749342;2,47421531014577;3,45381491344578;0,726421060123874;0,621443719272891;1
350550;2005;-9,35122747388986;1,2330049857495;5,10875170174405;0,726421060123874;0,621443719272891;1
350570;2005;1,81283286444468;-0,593066532972594;-8,2755226504133;0,726421060123874;0,621443719272891;1
350750;2005;-8,07187110547936;0,350605986581385;2,24373448264267;0,726421060123874;0,621443719272891;1
350950;2005;11,4436974755002;0,266019040783313;0,364921937412611;0,726421060123874;0,621443719272891;1
351880;2005;6,32124299783233;2,94245957201571;-5,47322444761366;0,726421060123874;0,621443719272891;1
352044;2005;-24,0256152420496;-14,1113189177579;-6,07261301645183;0,726421060123874;0,621443719272891;1
352690;2005;-2,10790875817396;4,96474661505013;-2,87858499699151;0,726421060123874;0,621443719272891;1
353870;2005;1,52953772443575;3,25073845496146;-0,462561615483492;0,726421060123874;0,621443719272891;1
354340;2005;6,11279636663182;1,41668717929035;1,18991466230211;0,726421060123874;0,621443719272891;1
354390;2005;-3,87391532815696;2,4821831422786;-1,89239515495649;0,726421060123874;0,621443719272891;1
354780;2005;5,13628255437529;1,51148588844928;-3,40473767354338;0,726421060123874;0,621443719272891;1
354850;2005;4,63806023015626;-3,37964343945487;3,30736334960083;0,726421060123874;0,621443719272891;1
354890;2005;-0,931692946313789;2,22121046769279;-1,50889378879076;0,726421060123874;0,621443719272891;1
354980;2005;3,16396880127531;3,52251703662738;2,79760105698829;0,726421060123874;0,621443719272891;1
354990;2005;4,30963782850517;1,25549777255302;-3,64137016099026;0,726421060123874;0,621443719272891;1
355030;2005;31,7309788998632;-6,7534260281072;-1,36350854513255;0,726421060123874;0,621443719272891;1
355220;2005;4,15510864875867;2,80929499626015;-2,27466590457306;0,726421060123874;0,621443719272891;1
410480;2005;0,90310263870456;2,62880080748565;0,971126112134496;0,726421060123874;0,621443719272891;1
410640;2005;-15,2205464892421;-1,80066925030926;0,777513826460609;0,726421060123874;0,621443719272891;1
410690;2005;18,6907442264449;-3,42146867171494;-0,764183234874846;0,726421060123874;0,621443719272891;1
410830;2005;-2,63931541279548;0,604162735449792;4,35284349271435;0,726421060123874;0,621443719272891;1
410940;2005;-4,9007010180187;1,20924529761918;1,66739710655966;0,726421060123874;0,621443719272891;1
411370;2005;6,73335680735479;1,85505668699146;0,254248594826548;0,726421060123874;0,621443719272891;1
411520;2005;4,21692130304144;2,99755184476098;-0,397395328804134;0,726421060123874;0,621443719272891;1
411580;2005;-16,6405497529602;0,426838756790074;0,189815687930015;0,726421060123874;0,621443719272891;1
411850;2005;-8,6062771837642;3,71664958653909;0,858849529126092;0,726421060123874;0,621443719272891;1
411990;2005;-0,401441775387756;2,40808771982582;0,083047050135293;0,726421060123874;0,621443719272891;1
420240;2005;4,20371895033444;2,11428776748306;-2,17237935783316;0,726421060123874;0,621443719272891;1
420420;2005;-2,36630452110813;3,05342792507959;2,14873553290376;0,726421060123874;0,621443719272891;1
420460;2005;0,29719491616837;3,75993156667833;-0,337242637105008;0,726421060123874;0,621443719272891;1
420540;2005;6,85469794978536;-5,80358458714057;2,59368669916369;0,726421060123874;0,621443719272891;1
420910;2005;6,35183272904092;1,88462327665678;-3,83412052298224;0,726421060123874;0,621443719272891;1
430040;2005;-15,5540615223886;-7,46125731073334;7,56549687527546;0,726421060123874;0,621443719272891;1
430160;2005;-11,0834279901309;-2,69750521495677;6,87338952116844;0,726421060123874;0,621443719272891;1
430310;2005;-6,0997254919425;2,40755319004389;-9,75684816485689;0,726421060123874;0,621443719272891;1
430390;2005;-10,83114002487;-1,26561125940889;-14,9625248775818;0,726421060123874;0,621443719272891;1
430460;2005;2,65140483327506;2,63835901044746;-3,63138397364785;0,726421060123874;0,621443719272891;1
430510;2005;6,05258617932575;4,52922439753929;-3,38224151441895;0,726421060123874;0,621443719272891;1
431020;2005;-9,16301803706243;2,00153119212999;3,10709162251553;0,726421060123874;0,621443719272891;1
431140;2005;-6,94758716409899;4,23283443880935;0,567187928238331;0,726421060123874;0,621443719272891;1
431410;2005;-2,22474966953548;1,69942329218367;2,44935556436585;0,726421060123874;0,621443719272891;1
431440;2005;-0,0639315729751172;0,86755327524383;3,12422432685582;0,726421060123874;0,621443719272891;1
431490;2005;18,4043782488674;-3,64357731912229;0,623764754368174;0,726421060123874;0,621443719272891;1
431560;2005;-5,19811229529782;-5,20381663308049;2,42727496748504;0,726421060123874;0,621443719272891;1
431680;2005;-2,84464681564469;2,81564633259502;0,413098569795497;0,726421060123874;0,621443719272891;1
431690;2005;-0,515924832063965;1,7549581407035;3,72171933411896;0,726421060123874;0,621443719272891;1
431750;2005;-10,3632677725854;1,76765367022886;3,80294824649959;0,726421060123874;0,621443719272891;1
431870;2005;-0,385099442238194;2,57600356062388;-4,69079085738465;0,726421060123874;0,621443719272891;1
500270;2005;7,47405169059074;-1,18237222334476;0,715773849054106;0,726421060123874;0,621443719272891;1
510340;2005;7,47148061006907;-0,588489464967566;-0,253418074477518;0,726421060123874;0,621443719272891;1
510792;2005;-13,4507937867387;1,02386938518199;1,76341477738682;0,726421060123874;0,621443719272891;1
520110;2005;-1,19522643640608;2,81846362877746;-2,1191862769336;0,726421060123874;0,621443719272891;1
520870;2005;12,7828463802471;-0,780390389241534;0,0592348007567263;0,726421060123874;0,621443719272891;1
521150;2005;-9,7789055983069;0,128386278622309;-2,44395093238459;0,726421060123874;0,621443719272891;1
530010;2005;15,7959335953571;-3,40945621641413;0,141164801110408;0,726421060123874;0,621443719272891;1
110020;2006;0,755350147702555;-1,83263995738004;0,0941839663578934;0,73889690576028;0,664424803717515;1
130260;2006;9,10244553359412;-0,413263756344583;-0,92918088659094;0,73889690576028;0,664424803717515;1
150140;2006;7,73569360375605;-3,00254850185861;1,67731738927076;0,73889690576028;0,664424803717515;1
150420;2006;-12,1108781874933;2,33310141326135;0,0782487184704549;0,73889690576028;0,664424803717515;1
150680;2006;-8,48222172310935;0,736060627276801;2,31150933235476;0,73889690576028;0,664424803717515;1
172100;2006;-2,85965591037674;-0,773195270719072;-0,596007719918334;0,73889690576028;0,664424803717515;1
211130;2006;5,57793166481951;-0,559443546554359;0,0128375353220562;0,73889690576028;0,664424803717515;1
230440;2006;15,2285299325787;-2,15290803692089;0,351873067258197;0,73889690576028;0,664424803717515;1
240810;2006;7,28446576561315;-1,70187250833853;1,46014656637377;0,73889690576028;0,664424803717515;1
250400;2006;-1,76440865904862;3,82458525915474;0,831410919134922;0,73889690576028;0,664424803717515;1
261160;2006;12,609978607965;-2,78214428820721;-0,0832628585131046;0,73889690576028;0,664424803717515;1
270430;2006;5,35326852960656;-0,636303313843731;2,17873250004585;0,73889690576028;0,664424803717515;1
280030;2006;3,63120340574558;-0,896228719886724;1,31513524229792;0,73889690576028;0,664424803717515;1
291480;2006;-6,57916536626732;1,35647960094821;2,85541103744299;0,73889690576028;0,664424803717515;1
291955;2006;-20,0817220220739;-4,47389517133768;-7,99928280555604;0,73889690576028;0,664424803717515;1
292740;2006;14,456573915787;-4,04060941810689;0,625413777475381;0,73889690576028;0,664424803717515;1
310620;2006;19,0059415776945;-4,20861539268125;-1,91984363279208;0,73889690576028;0,664424803717515;1
310670;2006;-4,16291228051468;3,70597326519274;-6,55287284288455;0,73889690576028;0,664424803717515;1
313170;2006;-10,665934333206;-1,02295836009657;-1,59135632612785;0,73889690576028;0,664424803717515;1
313240;2006;-7,74336049996852;3,69443929535394;0,535791294381463;0,73889690576028;0,664424803717515;1
313670;2006;4,44134879819169;2,13195524232554;0,837615752197357;0,73889690576028;0,664424803717515;1
313820;2006;-9,05217799655214;0,375348913176905;3,5484591532223;0,73889690576028;0,664424803717515;1
314330;2006;-2,30150537772946;1,30798723339364;1,40718119352222;0,73889690576028;0,664424803717515;1
317010;2006;1,18036446445786;2,20018760154376;2,54417535153904;0,73889690576028;0,664424803717515;1
317130;2006;-11,4771517295312;-1,89062725954971;4,84084948359786;0,73889690576028;0,664424803717515;1
320530;2006;6,16933627699044;-4,95784852163832;1,59444459436688;0,73889690576028;0,664424803717515;1
330390;2006;-2,05881108855798;4,04374263540204;1,06417767724191;0,73889690576028;0,664424803717515;1
